date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:04:01	92704/92704	---M--	200	added ('OK')	image/jpeg	etag:%2216a20-592816dda1ac0%22	https://preview.colorlib.com/theme/ronaldo/images/about.jpg	preview.colorlib.com/theme/ronaldo/images/about.jpg	(from https://preview.colorlib.com/theme/ronaldo/)
19:04:02	16287/16287	---M--	200	added ('OK')	image/png	etag:%223f9f-592816ea07800%22	https://preview.colorlib.com/theme/ronaldo/images/partner-1.png	preview.colorlib.com/theme/ronaldo/images/partner-1.png	(from https://preview.colorlib.com/theme/ronaldo/)
19:04:02	27923/27923	---M--	200	added ('OK')	image/png	etag:%226d13-592816eafba40%22	https://preview.colorlib.com/theme/ronaldo/images/partner-2.png	preview.colorlib.com/theme/ronaldo/images/partner-2.png	(from https://preview.colorlib.com/theme/ronaldo/)
19:04:03	23647/23647	---M--	200	added ('OK')	image/png	etag:%225c5f-592816ebefc80%22	https://preview.colorlib.com/theme/ronaldo/images/partner-3.png	preview.colorlib.com/theme/ronaldo/images/partner-3.png	(from https://preview.colorlib.com/theme/ronaldo/)
19:04:04	32460/32460	---M--	200	added ('OK')	image/png	etag:%227ecc-592816edd8100%22	https://preview.colorlib.com/theme/ronaldo/images/partner-4.png	preview.colorlib.com/theme/ronaldo/images/partner-4.png	(from https://preview.colorlib.com/theme/ronaldo/)
19:04:05	24751/24751	---M--	200	added ('OK')	image/png	etag:%2260af-592816eecc340%22	https://preview.colorlib.com/theme/ronaldo/images/partner-5.png	preview.colorlib.com/theme/ronaldo/images/partner-5.png	(from https://preview.colorlib.com/theme/ronaldo/)
19:04:07	437627/437627	---M--	200	added ('OK')	image/jpeg	etag:%226ad7b-59281702d3280%22	https://preview.colorlib.com/theme/ronaldo/images/work-1.jpg	preview.colorlib.com/theme/ronaldo/images/work-1.jpg	(from https://preview.colorlib.com/theme/ronaldo/)
19:04:08	314572/314572	---M--	200	added ('OK')	image/jpeg	etag:%224cccc-59281703c74c0%22	https://preview.colorlib.com/theme/ronaldo/images/work-2.jpg	preview.colorlib.com/theme/ronaldo/images/work-2.jpg	(from https://preview.colorlib.com/theme/ronaldo/)
19:04:09	548396/548396	---M--	200	added ('OK')	image/jpeg	etag:%2285e2c-59281706a3b80%22	https://preview.colorlib.com/theme/ronaldo/images/work-3.jpg	preview.colorlib.com/theme/ronaldo/images/work-3.jpg	(from https://preview.colorlib.com/theme/ronaldo/)
19:04:10	1043438/1043438	---M--	200	added ('OK')	image/jpeg	etag:%22febee-5928170e44d80%22	https://preview.colorlib.com/theme/ronaldo/images/work-4.jpg	preview.colorlib.com/theme/ronaldo/images/work-4.jpg	(from https://preview.colorlib.com/theme/ronaldo/)
19:04:11	759001/759001	---M--	200	added ('OK')	image/jpeg	etag:%22b94d9-5928171215680%22	https://preview.colorlib.com/theme/ronaldo/images/work-5.jpg	preview.colorlib.com/theme/ronaldo/images/work-5.jpg	(from https://preview.colorlib.com/theme/ronaldo/)
19:04:12	385407/385407	---M--	200	added ('OK')	image/jpeg	etag:%225e17f-5928171121440%22	https://preview.colorlib.com/theme/ronaldo/images/work-6.jpg	preview.colorlib.com/theme/ronaldo/images/work-6.jpg	(from https://preview.colorlib.com/theme/ronaldo/)
19:04:13	19616/19616	---MCZ	200	added ('OK')	text/html	date:Sat,%2014%20Sep%202019%2011:10:58%20GMT	https://preview.colorlib.com/theme/ronaldo/single.html	preview.colorlib.com/theme/ronaldo/single.html	(from https://preview.colorlib.com/theme/ronaldo/)
19:04:14	153691/153691	---M--	200	added ('OK')	image/jpeg	etag:%222585b-592816e636f00%22	https://preview.colorlib.com/theme/ronaldo/images/image_1.jpg	preview.colorlib.com/theme/ronaldo/images/image_1.jpg	(from https://preview.colorlib.com/theme/ronaldo/)
19:04:15	76443/76443	---M--	200	added ('OK')	image/jpeg	etag:%2212a9b-592816e72b140%22	https://preview.colorlib.com/theme/ronaldo/images/image_2.jpg	preview.colorlib.com/theme/ronaldo/images/image_2.jpg	(from https://preview.colorlib.com/theme/ronaldo/)
19:04:16	67519/67519	---M--	200	added ('OK')	image/jpeg	etag:%22107bf-592816e81f380%22	https://preview.colorlib.com/theme/ronaldo/images/image_3.jpg	preview.colorlib.com/theme/ronaldo/images/image_3.jpg	(from https://preview.colorlib.com/theme/ronaldo/)
19:04:17	153856/153856	---M--	200	added ('OK')	image/jpeg	etag:%2225900-592816dda1ac0%22	https://preview.colorlib.com/theme/ronaldo/images/bg_1.jpg	preview.colorlib.com/theme/ronaldo/images/bg_1.jpg	(from https://preview.colorlib.com/theme/ronaldo/)
19:04:18	268038/268038	---MCZ	200	added ('OK')	application/javascript	etag:%2241706-5928171aaaac0-gzip%22	https://preview.colorlib.com/theme/ronaldo/js/jquery.min.js	preview.colorlib.com/theme/ronaldo/js/jquery.min.js	(from https://preview.colorlib.com/theme/ronaldo/)
19:04:18	11421/11421	---M-Z	200	added ('OK')	application/javascript	etag:%222c9d-59281717ce400-gzip%22	https://preview.colorlib.com/theme/ronaldo/js/jquery-migrate-3.0.1.min.js	preview.colorlib.com/theme/ronaldo/js/jquery-migrate-3.0.1.min.js	(from https://preview.colorlib.com/theme/ronaldo/)
19:04:19	19032/19032	---M-Z	200	added ('OK')	application/javascript	etag:%224a58-5928171d87180-gzip%22	https://preview.colorlib.com/theme/ronaldo/js/popper.min.js	preview.colorlib.com/theme/ronaldo/js/popper.min.js	(from https://preview.colorlib.com/theme/ronaldo/)
19:04:20	58072/58072	---M-Z	200	added ('OK')	application/javascript	etag:%22e2d8-59281716da1c0-gzip%22	https://preview.colorlib.com/theme/ronaldo/js/bootstrap.min.js	preview.colorlib.com/theme/ronaldo/js/bootstrap.min.js	(from https://preview.colorlib.com/theme/ronaldo/)
19:04:21	8111/8111	---M-Z	200	added ('OK')	application/javascript	etag:%221faf-59281718c2640-gzip%22	https://preview.colorlib.com/theme/ronaldo/js/jquery.easing.1.3.js	preview.colorlib.com/theme/ronaldo/js/jquery.easing.1.3.js	(from https://preview.colorlib.com/theme/ronaldo/)
19:04:22	8835/8835	---M-Z	200	added ('OK')	application/javascript	etag:%222283-5928171b9ed00-gzip%22	https://preview.colorlib.com/theme/ronaldo/js/jquery.waypoints.min.js	preview.colorlib.com/theme/ronaldo/js/jquery.waypoints.min.js	(from https://preview.colorlib.com/theme/ronaldo/)
19:04:23	12597/12597	---M-Z	200	added ('OK')	application/javascript	etag:%223135-5928171b9ed00-gzip%22	https://preview.colorlib.com/theme/ronaldo/js/jquery.stellar.min.js	preview.colorlib.com/theme/ronaldo/js/jquery.stellar.min.js	(from https://preview.colorlib.com/theme/ronaldo/)
19:04:24	43237/43237	---M-Z	200	added ('OK')	application/javascript	etag:%22a8e5-5928171c92f40-gzip%22	https://preview.colorlib.com/theme/ronaldo/js/owl.carousel.min.js	preview.colorlib.com/theme/ronaldo/js/owl.carousel.min.js	(from https://preview.colorlib.com/theme/ronaldo/)
19:04:25	20216/20216	---M-Z	200	added ('OK')	application/javascript	etag:%224ef8-59281719b6880-gzip%22	https://preview.colorlib.com/theme/ronaldo/js/jquery.magnific-popup.min.js	preview.colorlib.com/theme/ronaldo/js/jquery.magnific-popup.min.js	(from https://preview.colorlib.com/theme/ronaldo/)
19:04:26	14244/14244	---M-Z	200	added ('OK')	application/javascript	etag:%2237a4-59281715e5f80-gzip%22	https://preview.colorlib.com/theme/ronaldo/js/aos.js	preview.colorlib.com/theme/ronaldo/js/aos.js	(from https://preview.colorlib.com/theme/ronaldo/)
19:04:27	1391/1391	---M-Z	200	added ('OK')	application/javascript	etag:%2256f-59281718c2640-gzip%22	https://preview.colorlib.com/theme/ronaldo/js/jquery.animateNumber.min.js	preview.colorlib.com/theme/ronaldo/js/jquery.animateNumber.min.js	(from https://preview.colorlib.com/theme/ronaldo/)
19:04:28	7447/7447	---M-Z	200	added ('OK')	application/javascript	etag:%221d17-5928171d87180-gzip%22	https://preview.colorlib.com/theme/ronaldo/js/scrollax.min.js	preview.colorlib.com/theme/ronaldo/js/scrollax.min.js	(from https://preview.colorlib.com/theme/ronaldo/)
19:04:29	9876/9876	---M-Z	200	added ('OK')	application/javascript	etag:%222694-5928171c92f40-gzip%22	https://preview.colorlib.com/theme/ronaldo/js/main.js	preview.colorlib.com/theme/ronaldo/js/main.js	(from https://preview.colorlib.com/theme/ronaldo/)
19:04:31	28196/28196	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%226e24-5928173df3e00%22	https://preview.colorlib.com/theme/ronaldo/fonts/open-iconic/open-iconic.eot	preview.colorlib.com/theme/ronaldo/fonts/open-iconic/open-iconic.eot	(from https://preview.colorlib.com/theme/ronaldo/css/open-iconic-bootstrap.min.css)
19:04:32	28196/28196	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%226e24-5928173df3e00%22	https://preview.colorlib.com/theme/ronaldo/fonts/open-iconic/open-iconic.eot?	preview.colorlib.com/theme/ronaldo/fonts/open-iconic/open-iconicd41d.eot	(from https://preview.colorlib.com/theme/ronaldo/css/open-iconic-bootstrap.min.css)
19:04:32	14984/14984	---M--	200	added ('OK')	font/woff	etag:%223a88-5928173fdc280%22	https://preview.colorlib.com/theme/ronaldo/fonts/open-iconic/open-iconic.woff	preview.colorlib.com/theme/ronaldo/fonts/open-iconic/open-iconic.woff	(from https://preview.colorlib.com/theme/ronaldo/css/open-iconic-bootstrap.min.css)
19:04:34	28028/28028	---MCZ	200	added ('OK')	font/ttf	etag:W/%226d7c-5928173ee8040%22	https://preview.colorlib.com/theme/ronaldo/fonts/open-iconic/open-iconic.ttf	preview.colorlib.com/theme/ronaldo/fonts/open-iconic/open-iconic.ttf	(from https://preview.colorlib.com/theme/ronaldo/css/open-iconic-bootstrap.min.css)
19:04:35	20996/20996	---MCZ	200	added ('OK')	font/ttf	etag:W/%225204-5928173df3e00%22	https://preview.colorlib.com/theme/ronaldo/fonts/open-iconic/open-iconic.otf	preview.colorlib.com/theme/ronaldo/fonts/open-iconic/open-iconic.otf	(from https://preview.colorlib.com/theme/ronaldo/css/open-iconic-bootstrap.min.css)
19:04:36	54789/54789	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22d605-5928173ee8040%22	https://preview.colorlib.com/theme/ronaldo/fonts/open-iconic/open-iconic.svg	preview.colorlib.com/theme/ronaldo/fonts/open-iconic/open-iconic.svg	(from https://preview.colorlib.com/theme/ronaldo/css/open-iconic-bootstrap.min.css)
19:04:37	112826/112826	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%221b8ba-5928176ac67c0%22	https://preview.colorlib.com/theme/ronaldo/fonts/ionicons/fonts/ionicons.eot?v=4.0.0-19	preview.colorlib.com/theme/ronaldo/fonts/ionicons/fonts/ionicons580c.eot	(from https://preview.colorlib.com/theme/ronaldo/css/ionicons.min.css)
19:04:37	50592/50592	---M--	200	added ('OK')	font/woff2	etag:%22c5a0-5928176e970c0%22	https://preview.colorlib.com/theme/ronaldo/fonts/ionicons/fonts/ionicons.woff2?v=4.0.0-19	preview.colorlib.com/theme/ronaldo/fonts/ionicons/fonts/ionicons580c.woff2	(from https://preview.colorlib.com/theme/ronaldo/css/ionicons.min.css)
19:04:38	66024/66024	---M--	200	added ('OK')	font/woff	etag:%22101e8-5928176da2e80%22	https://preview.colorlib.com/theme/ronaldo/fonts/ionicons/fonts/ionicons.woff?v=4.0.0-19	preview.colorlib.com/theme/ronaldo/fonts/ionicons/fonts/ionicons580c.woff	(from https://preview.colorlib.com/theme/ronaldo/css/ionicons.min.css)
19:04:40	112648/112648	---MCZ	200	added ('OK')	font/ttf	etag:W/%221b808-5928176caec40%22	https://preview.colorlib.com/theme/ronaldo/fonts/ionicons/fonts/ionicons.ttf?v=4.0.0-19	preview.colorlib.com/theme/ronaldo/fonts/ionicons/fonts/ionicons580c.ttf	(from https://preview.colorlib.com/theme/ronaldo/css/ionicons.min.css)
19:04:41	313199/313199	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%224c76f-5928176da2e80%22	https://preview.colorlib.com/theme/ronaldo/fonts/ionicons/fonts/ionicons.svg?v=4.0.0-19	preview.colorlib.com/theme/ronaldo/fonts/ionicons/fonts/ionicons580c.svg	(from https://preview.colorlib.com/theme/ronaldo/css/ionicons.min.css)
19:04:44	6590/6590	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2219be-5928175c78600%22	https://preview.colorlib.com/theme/ronaldo/fonts/flaticon/font/Flaticon.eot	preview.colorlib.com/theme/ronaldo/fonts/flaticon/font/Flaticon.eot	(from https://preview.colorlib.com/theme/ronaldo/css/flaticon.css)
19:04:45	6590/6590	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2219be-5928175c78600%22	https://preview.colorlib.com/theme/ronaldo/fonts/flaticon/font/Flaticon.eot?	preview.colorlib.com/theme/ronaldo/fonts/flaticon/font/Flaticond41d.eot	(from https://preview.colorlib.com/theme/ronaldo/css/flaticon.css)
19:04:45	4324/4324	---M--	200	added ('OK')	font/woff	etag:%2210e4-5928175e60a80%22	https://preview.colorlib.com/theme/ronaldo/fonts/flaticon/font/Flaticon.woff	preview.colorlib.com/theme/ronaldo/fonts/flaticon/font/Flaticon.woff	(from https://preview.colorlib.com/theme/ronaldo/css/flaticon.css)
19:04:47	6412/6412	---MCZ	200	added ('OK')	font/ttf	etag:W/%22190c-5928175e60a80%22	https://preview.colorlib.com/theme/ronaldo/fonts/flaticon/font/Flaticon.ttf	preview.colorlib.com/theme/ronaldo/fonts/flaticon/font/Flaticon.ttf	(from https://preview.colorlib.com/theme/ronaldo/css/flaticon.css)
19:04:48	37477/37477	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%229265-5928175d6c840%22	https://preview.colorlib.com/theme/ronaldo/fonts/flaticon/font/Flaticon.svg	preview.colorlib.com/theme/ronaldo/fonts/flaticon/font/Flaticon.svg	(from https://preview.colorlib.com/theme/ronaldo/css/flaticon.css)
19:04:49	307332/307332	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%224b084-592817355e9c0%22	https://preview.colorlib.com/theme/ronaldo/fonts/icomoon/icomoon.eot?6tt51o	preview.colorlib.com/theme/ronaldo/fonts/icomoon/icomoonccfb.eot	(from https://preview.colorlib.com/theme/ronaldo/css/icomoon.css)
19:04:50	307168/307168	---MCZ	200	added ('OK')	font/ttf	etag:W/%224afe0-592817383b080%22	https://preview.colorlib.com/theme/ronaldo/fonts/icomoon/icomoon.ttf?6tt51o	preview.colorlib.com/theme/ronaldo/fonts/icomoon/icomoonccfb.ttf	(from https://preview.colorlib.com/theme/ronaldo/css/icomoon.css)
19:04:51	307244/307244	---M--	200	added ('OK')	font/woff	etag:%224b02c-5928173a23500%22	https://preview.colorlib.com/theme/ronaldo/fonts/icomoon/icomoon.woff?6tt51o	preview.colorlib.com/theme/ronaldo/fonts/icomoon/icomoonccfb.woff	(from https://preview.colorlib.com/theme/ronaldo/css/icomoon.css)
19:04:52	935341/935341	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22e45ad-592817383b080%22	https://preview.colorlib.com/theme/ronaldo/fonts/icomoon/icomoon.svg?6tt51o	preview.colorlib.com/theme/ronaldo/fonts/icomoon/icomoonccfb.svg	(from https://preview.colorlib.com/theme/ronaldo/css/icomoon.css)
19:04:52	2302/2302	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2015%20Apr%202024%2014:04:52%20GMT	https://preview.colorlib.com/theme/ronaldo/blog.html	preview.colorlib.com/theme/ronaldo/blog.html	(from https://preview.colorlib.com/theme/ronaldo/single.html)
19:04:53	2302/2302	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2015%20Apr%202024%2014:04:53%20GMT	https://preview.colorlib.com/theme/ronaldo/images/image_4.jpg	preview.colorlib.com/theme/ronaldo/images/image_4.jpg	(from https://preview.colorlib.com/theme/ronaldo/single.html)
19:04:54	36090/36090	---M--	200	added ('OK')	image/jpeg	etag:%228cfa-592816efc0580%22	https://preview.colorlib.com/theme/ronaldo/images/person_1.jpg	preview.colorlib.com/theme/ronaldo/images/person_1.jpg	(from https://preview.colorlib.com/theme/ronaldo/single.html)
